"pre_tx_ob_ts","tx_ts","post_tx_ob_ts","trade_seq","trade_id","instrument_name","currency","expiration","strike","putcall","block_trade_id","liquidation","direction","tick_direction","tx_amount","tx_iv","cash_iv","price","price_usd","index_price","underlying_price","volume_24h","high_24h","low_24h","pre_tx_bb_size","pre_tx_bb_price","pre_tx_bb_iv","pre_tx_mid_iv","pre_tx_mid_price","pre_tx_mark_iv","pre_tx_mark_price","pre_tx_ba_iv","pre_tx_ba_price","pre_tx_ba_size","post_tx_bb_size","post_tx_bb_price","post_tx_bb_iv","post_tx_mid_iv","post_tx_mid_price","post_tx_mark_iv","post_tx_mark_price","post_tx_ba_iv","post_tx_ba_price","post_tx_ba_size","delta","gamma","theta","vega","rho","pre_tx_oi","post_tx_oi","oi_change","dbt_dir","gvol_dir","max_score_perc"
"2024-04-17 19:39:58.124","2024-04-17 19:39:59.064","2024-04-17 19:39:59.064","169","297861316","BTC-18APR24-64000-C","BTC","2024-04-18 08:00:00",64000,"C",,,"sell","MinusTick",0.5,74.71,73.6,0.0004,24.33,60844.14,60833.2896,74.6,0.018,0.0005,0.5,0.0004,74.79,76.36,0.00045,72.38,0.0003,77.93,0.0005,0.8,1.3,0.0003,71.07,74.46,0.0004,72.38,0.0003,77.85,0.0005,0.8,0.0318,4e-05,-20.3223,1.63012,0.0269,48.8,49.3,0.5,-1,1,11
"2024-04-17 19:39:41.775","2024-04-17 19:39:49.443","2024-04-17 19:39:49.443","235","297861305","BTC-31MAY24-63000-C","BTC","2024-05-31 08:00:00",63000,"C",,,"sell","MinusTick",0.5,69.18,72.6,0.0845,5141.13,60841.83,61497.69,30.6,0.1115,0.0795,0.5,0.0845,69.1,69.46,0.085,69.18,0.0846,69.82,0.0855,27.2,53.1,0.0835,68.45,69.17,0.0845,69.18,0.0845,69.9,0.0855,42.2,0.5073,3e-05,-67.3278,84.696,31.0001,67.9,67.9,0,-1,1,88
"2024-04-17 19:39:39.464","2024-04-17 19:39:47.884","2024-04-17 19:39:50.349","517","297861301","BTC-31MAY24-82000-C","BTC","2024-05-31 08:00:00",82000,"C",,,"sell","PlusTick",0.4,73.23,75.1,0.0185,1125.85,60857.23,61483.82,48.6,0.0245,0.017,17.4,0.0185,73.21,73.51,0.01875,73.13,0.0184,73.81,0.019,34.9,17,0.0185,73.29,73.59,0.01875,73.14,0.0184,73.89,0.019,34.9,0.1552,2e-05,-42.5637,50.64816,10.0358,438.2,438.2,0,-1,1,55
"2024-04-17 19:39:39.258","2024-04-17 19:39:46.272","2024-04-17 19:39:49.673","3719","297861290","BTC-26APR24-75000-C","BTC","2024-04-26 08:00:00",75000,"C",,,"sell","PlusTick",0.1,82.07,731.5999,0.0028,170.42,60867.37,60885.5,175,0.0046,0.002,2,0.0028,82.06,82.64,0.0029,81.73,0.0027,83.22,0.003,12.2,1.9,0.0028,82.21,82.5,0.00285,81.74,0.0027,82.79,0.0029,2.2,0.0539,1e-05,-48.9165,10.18965,0.7277,2164.3,2164.2,-0.1,-1,1,44
"2024-04-17 19:39:40.464","2024-04-17 19:39:40.765","2024-04-17 19:39:40.768","125","297861284","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","PlusTick",0.1,71.6,72.6,0.008,486.95,60869.33,60858.2953,75.9,0.018,0.002,13.5,0.008,71.6,75.02,0.0085,75.32,0.0085,78.45,0.009,36.9,13.4,0.008,71.6,75.02,0.0085,75.32,0.0085,78.45,0.009,32.5,-0.4117,0.00023,-334.633,8.88612,-0.3601,48.8,48.9,0.1,-1,-1,100
"2024-04-17 19:39:37.003","2024-04-17 19:39:37.937","2024-04-17 19:39:37.937","854","297861283","BTC-19APR24-61000-P","BTC","2024-04-19 08:00:00",61000,"P",,,"buy","PlusTick",1,72.64,73.6,0.02,1217.42,60871.07,60843.56,182.6,0.032,0.0055,26.7,0.019,68.88,70.82,0.0195,71.96,0.0198,72.77,0.02,4,25.7,0.019,68.75,70.69,0.0195,71.96,0.0198,72.64,0.02,3,-0.5128,0.00014,-371.3139,15.62426,-1.3442,244.9,244.9,0,1,1,100
"2024-04-17 19:39:20.128","2024-04-17 19:39:20.299","2024-04-17 19:39:29.911","757","297861267","BTC-19APR24-64000-C","BTC","2024-04-19 08:00:00",64000,"C",,,"sell","MinusTick",0.1,70.97,0.1,0.0032,194.79,60873.99,60846.65,304.5,0.025,0.0021,0.1,0.0032,70.97,71.66,0.0033,69.97,0.0031,72.35,0.0034,26.9,11.4,0.0028,68.22,70.34,0.0031,69.98,0.003,72.46,0.0034,0.5,0.136,8e-05,-185.9721,8.55532,0.3358,296.2,296.1,0,-1,1,11
"2024-04-17 19:39:09.319","2024-04-17 19:39:19.761","2024-04-17 19:39:19.761","2546","297861265","BTC-28JUN24-60000-P","BTC","2024-06-28 08:00:00",60000,"P",,,"buy","PlusTick",1,70.39,0,0.107,6514.54,60883.6,61918.53,94.3,0.118,0.083,24.1,0.1055,69.66,70.1,0.10625,70.26,0.1065,70.54,0.107,1,9.6,0.106,69.8,70.38,0.107,70.26,0.1067,70.97,0.108,24.2,-0.3987,2e-05,-51.9721,105.79664,-61.3246,1505,1504,-1,1,-1,100
"2024-04-17 19:39:14.467","2024-04-17 19:39:19.216","2024-04-17 19:39:19.644","1657","297861261","BTC-26APR24-69000-C","BTC","2024-04-26 08:00:00",69000,"C",,,"sell","MinusTick",0.1,73.16,73.1,0.008,487.06,60883.6,60930.65,166.9,0.0165,0.007,0.1,0.008,72.98,73.69,0.00825,72.7,0.0079,74.4,0.0085,44.8,84.4,0.0075,71.87,73.3,0.008,72.71,0.0079,74.74,0.0085,62.6,0.1435,3e-05,-89.9595,21.06959,1.9299,459.4,459.4,0,-1,1,55
"2024-04-17 19:39:12.986","2024-04-17 19:39:18.752","2024-04-17 19:39:19.887","207","297861255","BTC-18APR24-61000-P","BTC","2024-04-18 08:00:00",61000,"P",,,"buy","ZeroPlus",0.3,71.55,72.1,0.0115,700.44,60908.59,60907.6691,157.4,0.026,0.0027,28.3,0.0105,66.07,69.41,0.011,71.51,0.0113,72.75,0.0115,0.3,4,0.011,68.21,73.22,0.01175,71.51,0.0115,78.23,0.0125,11.7,-0.5171,0.00024,-325.9038,9.11511,-0.4539,78.4,78.4,0,1,-1,100
"2024-04-17 19:39:11.059","2024-04-17 19:39:18.08","2024-04-17 19:39:30.195","4221","297861244","BTC-26APR24-80000-C","BTC","2024-04-26 08:00:00",80000,"C",,,"sell","ZeroPlus",0.1,90.8,90.6,0.0015,91.37,60916.32,60924.05,172.5,0.0023,0.0011,0.1,0.0015,90.7,91.64,0.0016,89.94,0.0014,92.58,0.0017,10.4,4,0.0013,88.93,90.43,0.00145,89.98,0.0014,91.94,0.0016,2.4,0.0278,1e-05,-31.4482,5.95178,0.3759,4602.8,4602.9,0,-1,1,22
"2024-04-17 19:38:41.857","2024-04-17 19:38:43.753","2024-04-17 19:38:43.753","803","297861150","BTC-19APR24-63000-P","BTC","2024-04-19 08:00:00",63000,"P",,,"buy","MinusTick",1,66.93,69.1,0.039,2378.91,60997.88,60966.07,149.3,0.055,0.013,69.3,0.036,50.06,58.5,0.0375,69.76,0.0395,66.94,0.039,1,69.3,0.036,50.05,63.42,0.0385,69.76,0.0396,76.79,0.041,1,-0.7604,0.00011,-280.8327,12.19526,-2.0239,238.2,237.2,-1,1,-1,55
"2024-04-17 19:38:40.848","2024-04-17 19:38:40.863","2024-04-17 19:38:40.863","170","297861132","BTC-27SEP24-35000-P","BTC","2024-09-27 08:00:00",35000,"P",,,"buy","PlusTick",0.1,75.86,72.6,0.022,1341.9,60995.46,63264.69,1.3,0.02,0.018,5,0.0215,75.34,75.6,0.02175,76.02,0.0221,75.86,0.022,0.1,5,0.0215,75.34,75.85,0.022,76.02,0.0221,76.37,0.0225,10,-0.0777,0,-14.3576,61.38953,-28.129,171.6,171.7,0,1,-1,55
"2024-04-17 19:38:34.488","2024-04-17 19:38:34.996","2024-04-17 19:38:34.996","213","297861102","BTC-26APR24-59000-C","BTC","2024-04-26 08:00:00",59000,"C",,,"sell","MinusTick",0.2,71.42,72.6,0.062,3783.91,61030.81,61088.68,27.8,0.0855,0.057,9.9,0.062,71.37,72.69,0.06275,71.91,0.0623,74.01,0.0635,12,9.7,0.062,71.42,72.73,0.06275,71.91,0.0623,74.05,0.0635,12,0.6449,6e-05,-146.6845,34.73827,8.3031,136,136.2,0.1,-1,-1,100
"2024-04-17 19:38:32.891","2024-04-17 19:38:33.614","2024-04-17 19:38:33.617","1430","297861080","BTC-26APR24-64000-C","BTC","2024-04-26 08:00:00",64000,"C",,,"sell","MinusTick",0.2,69.26,70.1,0.0235,1434.39,61038.25,61094.33,366.6,0.046,0.021,1.3,0.0235,69.26,69.7,0.02375,69.66,0.0237,70.14,0.024,8.9,1.1,0.0235,69.26,69.7,0.02375,69.66,0.0237,70.14,0.024,9.4,0.3506,6e-05,-141.4799,34.5865,4.6595,1139.2,1139.4,0.2,-1,-1,100
"2024-04-17 19:38:31.237","2024-04-17 19:38:31.7","2024-04-17 19:38:31.7","33","297861079","BTC-28MAR25-50000-P","BTC","2025-03-28 08:00:00",50000,"P",,,"sell","PlusTick",1,76.04,65.1,0.145,8851.27,61043.3,66668.36,1,0.1265,0.1265,3,0.145,76.04,77.58,0.1495,77.83,0.1502,79.13,0.154,3,2,0.145,76.04,77.58,0.1495,77.83,0.1502,79.13,0.154,3,-0.224,1e-05,-21.8913,193.79236,-235.5224,40.4,41.4,1,-1,-1,100
"2024-04-17 19:37:48.317","2024-04-17 19:37:48.975","2024-04-17 19:37:48.975","124","297861010","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","PlusTick",0.1,70.99,0,0.0065,397.11,61094.93,61082.1597,75.8,0.018,0.002,18.1,0.0065,71.1,74.65,0.007,75.48,0.0071,78.21,0.0075,38.2,18,0.0065,70.99,74.54,0.007,75.48,0.0071,78.1,0.0075,38.2,-0.3624,0.00022,-324.781,8.60622,-0.3187,48.7,48.8,0,-1,-1,100
"2024-04-17 19:37:30.883","2024-04-17 19:37:34.258","2024-04-17 19:37:36.056","442","297860983","BTC-19APR24-63000-C","BTC","2024-04-19 08:00:00",63000,"C",,,"buy","MinusTick",0.1,69.41,68.6,0.0065,397.05,61085.08,61049.25,221,0.0345,0.005,5.7,0.006,66.83,68.06,0.00625,69.64,0.0066,69.29,0.0065,12.9,7,0.006,67.17,68.4,0.00625,69.65,0.0065,69.64,0.0065,11.9,0.2487,0.00012,-286.4959,12.46611,0.6139,229.3,229.4,0,1,-1,55
"2024-04-17 19:37:16.653","2024-04-17 19:37:16.659","2024-04-17 19:37:16.659","104","297860933","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"sell","MinusTick",0.2,69.8,69.1,0.0049,299.49,61121.5,61074.01,65.2,0.0295,0.0036,0.2,0.0049,69.8,70.07,0.00495,69.63,0.0049,70.35,0.005,19.8,6.2,0.0044,66.98,68.66,0.0047,69.63,0.0049,70.35,0.005,19.8,0.1988,0.0001,-252.2047,10.98205,0.4921,71.9,72.1,0.1,-1,1,66
"2024-04-17 19:36:53.004","2024-04-17 19:36:56.262","2024-04-17 19:36:56.262","1692","297860861","BTC-26APR24-67000-C","BTC","2024-04-26 08:00:00",67000,"C",,,"sell","MinusTick",2,70.31,70.6,0.0125,764.35,61148.59,61200.31,360.4,0.0265,0.01,7.5,0.0125,70.3,70.85,0.01275,70.92,0.0128,71.41,0.013,6,5.5,0.0125,70.31,70.86,0.01275,70.92,0.0128,71.42,0.013,4,0.2172,4e-05,-114.4214,27.47778,2.9193,991.2,991.2,0,-1,-1,100
"2024-04-17 19:36:35.964","2024-04-17 19:36:40.327","2024-04-17 19:36:40.327","7","297860853","BTC-20APR24-68000-C","BTC","2024-04-20 08:00:00",68000,"C",,,"sell","MinusTick",0.1,75.13,75.1,0.0012,73.39,61160.63,61155.1414,27.3,0.0031,0.0014,26,0.0012,74.95,77.19,0.0014,77.27,0.0014,79.43,0.0016,10.3,25.9,0.0012,75.13,77.37,0.0014,77.27,0.0014,79.61,0.0016,10.3,0.0524,3e-05,-83.5241,5.43904,0.2152,27.3,27.4,0,-1,-1,100
"2024-04-17 19:36:24.885","2024-04-17 19:36:28.11","2024-04-17 19:36:28.11","4220","297860840","BTC-26APR24-80000-C","BTC","2024-04-26 08:00:00",80000,"C",,,"sell","PlusTick",0.1,89.59,90.1,0.0015,91.77,61181.53,61232.71,172.3,0.0023,0.0011,0.2,0.0015,89.52,90.45,0.0016,89.89,0.0015,91.39,0.0017,10.4,0.1,0.0015,89.59,90.52,0.0016,89.89,0.0015,91.45,0.0017,10.4,0.0301,1e-05,-33.7371,6.39296,0.409,4602.8,4602.8,0,-1,-1,88
"2024-04-17 19:36:05.034","2024-04-17 19:36:05.04","2024-04-17 19:36:05.04","51","297860818","BTC-31MAY24-56000-C","BTC","2024-05-31 08:00:00",56000,"C",,,"buy","PlusTick",1,69.57,74.6,0.146,8934.87,61197.75,61849.07,12,0.151,0.1385,55.7,0.1415,65.78,67.67,0.14375,70.01,0.1465,69.57,0.146,1,55.7,0.1415,65.78,69.55,0.146,70.01,0.1465,73.32,0.1505,55.7,0.7025,2e-05,-59.4955,73.9615,41.0023,19.5,20.5,1,1,-1,55
"2024-04-17 19:35:32.521","2024-04-17 19:35:35.647","2024-04-17 19:35:35.656","687","297860788","BTC-27SEP24-90000-C","BTC","2024-09-27 08:00:00",90000,"C",,,"buy","PlusTick",0.4,76.67,80.6,0.088,5384.93,61192.45,63466.89,1919.2,0.1015,0.0855,2.2,0.087,76.26,76.46,0.0875,76.47,0.0875,76.67,0.088,2,1.2,0.087,76.26,76.57,0.08775,76.47,0.0875,76.88,0.0885,6,0.3337,1e-05,-36.2448,154.0671,69.6013,1930.1,1929.7,-0.3,1,1,100
"2024-04-17 19:35:31.062","2024-04-17 19:35:32.511","2024-04-17 19:35:32.511","123","297860787","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","MinusTick",0.1,71.52,0,0.006,367.15,61193.29,61184.5912,75.7,0.018,0.002,18.8,0.006,71.53,75.15,0.0065,75.66,0.0066,78.78,0.007,39.4,15.8,0.006,71.52,75.15,0.0065,75.66,0.0066,78.78,0.007,39.4,-0.341,0.00021,-319.4483,8.44483,-0.301,48.6,48.7,0.1,-1,-1,100
"2024-04-17 19:35:24.465","2024-04-17 19:35:26.131","2024-04-17 19:35:26.131","693","297860785","BTC-31MAY24-120000-C","BTC","2024-05-31 08:00:00",120000,"C",,,"sell","ZeroMinus",0.2,86.44,87.6,0.0019,116.28,61200.14,61853.84,31,0.0021,0.0019,2,0.0019,86.45,87.05,0.002,87.3,0.002,87.65,0.0021,0.1,1.8,0.0019,86.44,87.04,0.002,87.3,0.002,87.64,0.0021,0.1,0.0203,0,-10.5028,10.47041,1.346,446.2,446.4,0.1,-1,-1,100
"2024-04-17 19:35:04.787","2024-04-17 19:35:04.789","2024-04-17 19:35:04.79","769","297860748","BTC-26APR24-58000-C","BTC","2024-04-26 08:00:00",58000,"C",,,"buy","PlusTick",1,72.46,inf,0.0745,4558.54,61188.57,61240.42,14,0.103,0.072,69.9,0.0725,68.63,70.54,0.0735,73.28,0.0749,72.46,0.0745,1,69.9,0.0725,68.63,71.97,0.07425,73.28,0.0749,75.31,0.076,4.3,0.7059,5e-05,-138.6404,32.2293,9.0178,622,622,0,1,-1,55
"2024-04-17 19:35:03.283","2024-04-17 19:35:03.312","2024-04-17 19:35:03.312","103","297860747","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",0.5,68.77,68.6,0.005,305.95,61190.24,61161.07,64.7,0.0295,0.0036,13.6,0.0047,67.12,67.94,0.00485,70.41,0.0053,68.77,0.005,12.5,13.6,0.0047,67.12,67.94,0.00485,70.41,0.0053,68.77,0.005,12,0.2107,0.0001,-264.2285,11.38781,0.5222,71.4,71.9,0.5,1,-1,11
"2024-04-17 19:34:54.045","2024-04-17 19:34:55.575","2024-04-17 19:34:57.947","686","297860734","BTC-27SEP24-90000-C","BTC","2024-09-27 08:00:00",90000,"C",,,"buy","PlusTick",0.1,76.45,80.6,0.0875,5355.08,61201.02,63478.32,1919.2,0.1015,0.0855,1.2,0.087,76.26,76.36,0.08725,76.46,0.0875,76.46,0.0875,0.1,0.4,0.0875,76.45,76.65,0.088,76.46,0.0875,76.86,0.0885,10,0.3339,1e-05,-36.2551,154.11671,69.6366,1930.1,1930.1,0,1,-1,66
"2024-04-17 19:34:34.898","2024-04-17 19:34:37.453","2024-04-17 19:34:37.453","102","297860721","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",0.2,68.86,68.6,0.005,305.93,61186.99,61155.88,64.5,0.0295,0.0036,10.1,0.0047,67.18,68.01,0.00485,70.51,0.0053,68.84,0.005,12.5,10.1,0.0047,67.21,68.03,0.00485,70.47,0.0053,68.86,0.005,12.3,0.2103,0.0001,-264.1802,11.37623,0.5214,71.2,71.4,0.2,1,-1,11
"2024-04-17 19:34:05.91","2024-04-17 19:34:19.714","2024-04-17 19:34:19.714","40","297860707","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"sell","ZeroPlus",0.5,82.35,87.6,0.121,7406.16,61207.98,66852.73,5.4,0.1315,0.119,0.5,0.121,82.38,82.87,0.12275,82.4,0.1211,83.37,0.1245,3,3,0.1175,81.36,82.35,0.121,82.41,0.1212,83.34,0.1245,3,0.3334,1e-05,-28.2505,236.20173,133.958,27.2,27.7,0.5,-1,1,100
"2024-04-17 19:34:07.924","2024-04-17 19:34:13.03","2024-04-17 19:34:13.03","101","297860695","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",12.6,68.64,68.6,0.005,305.95,61191.01,61167.45,51.9,0.0295,0.0036,10,0.0048,67.69,69.59,0.00515,70.77,0.0054,71.49,0.0055,70.6,10,0.0048,67.54,69.43,0.00515,70.71,0.0054,71.33,0.0055,19.4,0.2124,0.0001,-266.5944,11.44686,0.5268,58.6,71.2,12.6,1,-1,77
"2024-04-17 19:33:54.835","2024-04-17 19:34:10.025","2024-04-17 19:34:16.997","1","297860692","BTC-3MAY24-57000-C","BTC","2024-05-03 08:00:00",57000,"C",,,"buy","ZeroPlus",1,71.22,75.1,0.099,6059.02,61202.31,61369.678,1,0.099,0.099,1.2,0.0001,0,0,5e-05,71.98,0.0993,0,0,0,7.2,0.0001,0,36.66,0.0503,71.98,0.0996,73.33,0.1005,4.4,0.7163,4e-05,-99.415,42.86615,16.0918,0,1,1,1,1,22
"2024-04-17 19:33:54.832","2024-04-17 19:34:05.679","2024-04-17 19:34:05.91","39","297860686","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"sell","ZeroPlus",0.1,82.38,88.1,0.121,7403.55,61186.43,66826.18,5.3,0.1315,0.119,0.6,0.121,82.39,82.88,0.12275,82.39,0.121,83.38,0.1245,3,0.5,0.121,82.38,82.87,0.12275,82.4,0.1211,83.37,0.1245,3,0.3332,1e-05,-28.2273,236.04021,133.8305,27.1,27.2,0,-1,-1,88
"2024-04-17 19:33:42.747","2024-04-17 19:33:44.405","2024-04-17 19:33:44.405","38","297860664","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"sell","PlusTick",0.1,82.36,88.1,0.121,7404.99,61198.32,66847.11,5.2,0.1315,0.119,0.7,0.121,82.35,82.84,0.12275,82.38,0.1211,83.34,0.1245,3,0.6,0.121,82.36,82.85,0.12275,82.38,0.1211,83.35,0.1245,3,0.3332,1e-05,-28.2309,236.12497,133.8974,27,27.1,0.1,-1,-1,100
"2024-04-17 19:33:39.997","2024-04-17 19:33:41.136","2024-04-17 19:33:41.136","155","297860642","BTC-3MAY24-82000-C","BTC","2024-05-03 08:00:00",82000,"C",,,"buy","PlusTick",0.1,81.33,82.6,0.0033,201.99,61212.11,61369.114,0.3,0.0039,0.0029,47,0.0029,79.38,80.35,0.0031,80.57,0.0031,81.32,0.0033,2.4,47,0.0029,79.38,80.35,0.0031,80.57,0.0031,81.33,0.0033,2.3,0.0483,1e-05,-32.9574,12.696,1.1784,384.6,384.5,-0.1,1,1,100
"2024-04-17 19:33:34.32","2024-04-17 19:33:36.046","2024-04-17 19:33:36.046","37","297860604","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"sell","ZeroPlus",0.1,82.26,87.6,0.1205,7371.26,61172.32,66801.05,5.1,0.1315,0.119,0.8,0.1205,82.27,82.83,0.1225,82.37,0.1209,83.4,0.1245,3,0.7,0.1205,82.26,82.82,0.1225,82.37,0.1209,83.39,0.1245,3,0.3329,1e-05,-28.1973,235.86392,133.6915,26.9,27,0.1,-1,-1,100
"2024-04-17 19:33:30.555","2024-04-17 19:33:34.32","2024-04-17 19:33:34.32","36","297860592","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"sell","PlusTick",0.1,82.27,87.6,0.1205,7370.27,61164.13,66787.83,5,0.1315,0.119,0.9,0.1205,82.28,82.84,0.1225,82.37,0.1208,83.41,0.1245,3,0.8,0.1205,82.27,82.83,0.1225,82.37,0.1209,83.4,0.1245,3,0.3328,1e-05,-28.1878,235.78951,133.6328,26.8,26.9,0,-1,-1,100
"2024-04-17 19:33:14.548","2024-04-17 19:33:30.555","2024-04-17 19:33:30.555","35","297860572","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00",130000,"C",,,"buy","MinusTick",0.1,81.85,87.1,0.119,7277.28,61153.62,66782.7,4.9,0.1315,0.1315,3,0.117,81.35,82.34,0.1205,82.37,0.1206,83.34,0.124,3,0.9,0.1205,82.28,82.84,0.1225,82.37,0.1208,83.41,0.1245,3,0.3327,1e-05,-28.1831,235.75804,133.6081,26.7,26.8,0.1,1,-1,77
"2024-04-17 19:33:15.551","2024-04-17 19:33:26.119","2024-04-17 19:33:26.119","158","297860569","BTC-3MAY24-54000-P","BTC","2024-05-03 08:00:00",54000,"P",,,"sell","ZeroMinus",0.1,74.45,73.6,0.0165,1008.77,61138.17,61304.39,8.2,0.021,0.0105,32.4,0.0165,74.15,75.05,0.017,74.96,0.0169,75.96,0.0175,62.2,5.6,0.0165,74.45,74.9,0.01675,74.96,0.0168,75.36,0.017,2,-0.1845,3e-05,-81.377,33.69372,-5.2482,114.3,114.7,0.4,-1,-1,100
"2024-04-17 19:33:15.197","2024-04-17 19:33:24.543","2024-04-17 19:33:24.543","31","297860568","BTC-20APR24-64000-C","BTC","2024-04-20 08:00:00",64000,"C",,,"buy","ZeroMinus",0.2,69.21,inf,0.007,427.91,61130.04,61103.1886,8.1,0.02,0.0055,55.1,0.0065,67.75,68.78,0.00675,70.57,0.0072,69.82,0.007,0.2,64.2,0.0065,67.14,69.18,0.007,70.57,0.0073,71.23,0.0075,28.4,0.2233,8e-05,-212.4025,15.16138,0.911,5.6,5.8,0.2,1,-1,33
"2024-04-17 19:33:15.551","2024-04-17 19:33:24.099","2024-04-17 19:33:24.099","157","297860561","BTC-3MAY24-54000-P","BTC","2024-05-03 08:00:00",54000,"P",,,"sell","ZeroMinus",0.2,74.4,73.6,0.0165,1008.64,61130.04,61296.238,8,0.021,0.0105,32.4,0.0165,74.15,75.05,0.017,74.96,0.0169,75.96,0.0175,62.2,10.4,0.0165,74.4,74.85,0.01675,74.96,0.0168,75.31,0.017,2,-0.1848,3e-05,-81.4279,33.71508,-5.2541,114.3,114.6,0.2,-1,-1,100
"2024-04-17 19:33:15.551","2024-04-17 19:33:23.1","2024-04-17 19:33:23.1","156","297860560","BTC-3MAY24-54000-P","BTC","2024-05-03 08:00:00",54000,"P",,,"sell","MinusTick",0.1,74.37,73.6,0.0165,1008.56,61125.2,61291.108,7.9,0.021,0.0105,32.4,0.0165,74.15,75.05,0.017,74.96,0.0169,75.96,0.0175,62.2,10.6,0.0165,74.37,75.28,0.017,74.96,0.0168,76.19,0.0175,76.2,-0.1849,3e-05,-81.4594,33.72842,-5.2578,114.3,114.4,0.1,-1,-1,100
"2024-04-17 19:33:16.744","2024-04-17 19:33:21.223","2024-04-17 19:33:21.223","122","297860541","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","MinusTick",0.1,71.47,72.6,0.0065,397.26,61117.47,61099.1521,75.6,0.018,0.002,66.9,0.0065,70.33,73.86,0.007,75.94,0.0073,77.4,0.0075,14.6,17.7,0.0065,71.47,75.02,0.007,75.93,0.0071,78.57,0.0075,24.7,-0.3599,0.00021,-327.1611,8.61707,-0.3187,48.6,48.6,0,-1,-1,100
"2024-04-17 19:33:15.01","2024-04-17 19:33:21.121","2024-04-17 19:33:21.121","316","297860540","BTC-3MAY24-80000-C","BTC","2024-05-03 08:00:00",80000,"C",,,"buy","MinusTick",0.1,79.16,80.1,0.004,244.46,61117.47,61283.458,84,0.005,0.003,56.9,0.0036,77.6,78.43,0.0038,78.56,0.0038,79.27,0.004,1,60.9,0.0036,77.49,78.32,0.0038,78.56,0.0039,79.16,0.004,0.9,0.0588,1e-05,-37.545,14.83274,1.4338,578.3,578.4,0.1,1,1,100
"2024-04-17 19:33:16.557","2024-04-17 19:33:17.377","2024-04-17 19:33:17.377","1","297860528","BTC-3MAY24-57000-P","BTC","2024-05-03 08:00:00",57000,"P",,,"sell","ZeroPlus",0.1,72.06,71.1,0.029,1771.78,61095.94,61255.43,0,,,0.1,0.029,72.05,72.4,0.02925,71.99,0.0289,72.76,0.0295,30.7,23.9,0.0285,71.35,72.06,0.029,71.98,0.0289,72.77,0.0295,30.7,-0.2879,4e-05,-99.9369,43.09258,-8.2536,0,0.1,0.1,-1,1,55
"2024-04-17 19:32:36.438","2024-04-17 19:32:38.202","2024-04-17 19:32:38.202","155","297860473","BTC-3MAY24-54000-P","BTC","2024-05-03 08:00:00",54000,"P",,,"buy","MinusTick",0.2,74.74,74.1,0.017,1037.53,61031.22,61199.966,7.7,0.021,0.0105,48.9,0.0165,73.84,74.29,0.01675,74.96,0.0171,74.75,0.017,0.2,48.9,0.0165,73.83,74.73,0.017,74.96,0.0171,75.64,0.0175,32.7,-0.1875,3e-05,-82.0406,33.96885,-5.3251,114.1,114.3,0.2,1,-1,55
"2024-04-17 19:32:26.208","2024-04-17 19:32:26.324","2024-04-17 19:32:26.324","1026","297860447","BTC-28JUN24-40000-P","BTC","2024-06-28 08:00:00",40000,"P",,,"buy","ZeroPlus",1.3,75.93,74.1,0.012,732.6,61050.53,62051.54,11.6,0.013,0.0085,58.3,0.0115,75.08,75.5,0.01175,75.67,0.0119,75.93,0.012,3.9,58.3,0.0115,75.08,75.5,0.01175,75.67,0.0119,75.93,0.012,2.6,-0.0696,1e-05,-19.4359,36.74014,-9.9096,865.9,864.6,-1.2,1,1,100
"2024-04-17 19:32:18.037","2024-04-17 19:32:20.617","2024-04-17 19:32:20.617","1025","297860446","BTC-28JUN24-40000-P","BTC","2024-06-28 08:00:00",40000,"P",,,"buy","PlusTick",0.1,75.95,74.1,0.012,732.69,61058.21,62060.59,11.5,0.013,0.0085,58.3,0.0115,75.1,75.52,0.01175,75.67,0.0118,75.95,0.012,4,58.3,0.0115,75.1,75.52,0.01175,75.67,0.0118,75.95,0.012,3.9,-0.0696,1e-05,-19.4275,36.72339,-9.9031,866,865.9,-0.1,1,1,100
